,scenario,forcing,base_period,year,p05,p16,p50,p84,p95
4223,ssp460,aerosol,2020,2031,-0.06003402926823376,-0.036465743300883424,-0.009656443420263283,0.008278796825488497,0.021402014258147292
4224,ssp460,aerosol,2020,2032,-0.06131513426000139,-0.037422148554138175,-0.01015618494252335,0.00800337520596278,0.02147611285071167
4225,ssp460,aerosol,2020,2033,-0.06288867649369217,-0.03837885114871056,-0.01060690629997496,0.007708007193644147,0.02148290279692317
4226,ssp460,aerosol,2020,2034,-0.0647345105295022,-0.03909340563839907,-0.011054664021267202,0.0076451564704502675,0.021521302625741336
4227,ssp460,aerosol,2020,2035,-0.06612185884272197,-0.03982421961802493,-0.011369412222492992,0.007569914555424823,0.021771371164765085
4228,ssp460,aerosol,2020,2036,-0.06781403218244976,-0.04049834033931802,-0.011691220506567124,0.007503115906756266,0.021645391695508
4229,ssp460,aerosol,2020,2037,-0.06934306075224902,-0.041192963257170166,-0.012073359414599194,0.007400784187058296,0.02179482334180678
4230,ssp460,aerosol,2020,2038,-0.0700640335456422,-0.041775866109462684,-0.012376198849777031,0.0075299600406189444,0.02175397070540365
4231,ssp460,aerosol,2020,2039,-0.07192103886425295,-0.04219309964861016,-0.012599339908938356,0.007621689187796861,0.021902989660321854
4232,ssp460,aerosol,2020,2040,-0.0729247447081526,-0.042826988441306835,-0.012902193479402913,0.007724443099062359,0.022040362359575738
4233,ssp460,aerosol,2020,2041,-0.07327095613690199,-0.042740558532310784,-0.013082319168385093,0.007883540782730814,0.0221998625446051
4234,ssp460,aerosol,2020,2042,-0.07370413849659911,-0.04268371608236965,-0.012864695305859541,0.008230600874943619,0.02247342575197783
4235,ssp460,aerosol,2020,2043,-0.07410441881804304,-0.04243329299101833,-0.012365200973572854,0.008652864136381843,0.023053288367104095
4236,ssp460,aerosol,2020,2044,-0.07300499056312079,-0.041975219156354195,-0.011733050875385898,0.009086913565011248,0.02353101807008201
4237,ssp460,aerosol,2020,2045,-0.07214398170121399,-0.04112061457164745,-0.011072083612377437,0.009704591272007549,0.024219696352786733
4238,ssp460,aerosol,2020,2046,-0.07108374163298396,-0.04000197566349363,-0.010451951291160722,0.010443357900371888,0.024934319913086325
4239,ssp460,aerosol,2020,2047,-0.0698636985914061,-0.03868845063733882,-0.009828908318353369,0.011160003934210457,0.02583127269358103
4240,ssp460,aerosol,2020,2048,-0.06857991325178112,-0.03786787953026385,-0.00879333042936703,0.01206182959202633,0.027216368817554844
4241,ssp460,aerosol,2020,2049,-0.06695368543541154,-0.03673616477959592,-0.007984967884410832,0.013282808071345338,0.028454681820676217
4242,ssp460,aerosol,2020,2050,-0.06540875916588296,-0.034859064017232114,-0.007223908748898555,0.014131948391465974,0.02970285176000322
4243,ssp460,aerosol,2020,2051,-0.06390131207202336,-0.03358240830910496,-0.006169551600334389,0.015284083288534839,0.03163620855157728
4244,ssp460,aerosol,2020,2052,-0.06257359940279769,-0.03155603053352869,-0.004820770836951871,0.016832226445755633,0.033617798528375355
4245,ssp460,aerosol,2020,2053,-0.05897650537829211,-0.028536278697246394,-0.003377775334028721,0.01838839778312414,0.035754508192477025
4246,ssp460,aerosol,2020,2054,-0.05607704130763755,-0.025971136906808735,-0.002082390320332861,0.019909785311146254,0.038148325889530266
4247,ssp460,aerosol,2020,2055,-0.05287385879996074,-0.02372633037524245,-0.0007151582971196557,0.02176173625099951,0.04062886894965486
4248,ssp460,aerosol,2020,2056,-0.048932575190651036,-0.02158267351574148,0.0011313667131203076,0.02428862981280694,0.042653097818001424
4249,ssp460,aerosol,2020,2057,-0.04516106891115146,-0.019090873742323912,0.0031672262790489736,0.02649427638938553,0.04542383171964112
4250,ssp460,aerosol,2020,2058,-0.04040819045550621,-0.017095459506414938,0.005362196488974513,0.0292131635206034,0.04839835530111392
4251,ssp460,aerosol,2020,2059,-0.036063030894749604,-0.015172835754583423,0.007586166357518298,0.0317540228010402,0.052009267239948885
4252,ssp460,aerosol,2020,2060,-0.033294810047438575,-0.012865630724774856,0.009900356707261526,0.03458694262973707,0.055497283469162176
4253,ssp460,aerosol,2020,2061,-0.029781469345174602,-0.010696629259155117,0.012219955213609968,0.03763326376742726,0.05948517353182676
4254,ssp460,aerosol,2020,2062,-0.027134532599493832,-0.008447492098922104,0.014549837957327005,0.040944749799243556,0.06439639463458978
4255,ssp460,aerosol,2020,2063,-0.025507618277205955,-0.006638872471606132,0.016824347222188285,0.044313021745118204,0.0690722573000363
4256,ssp460,aerosol,2020,2064,-0.023224249708800472,-0.004851442203410584,0.018776231271937283,0.048445778428850776,0.07247119193940577
4257,ssp460,aerosol,2020,2065,-0.02183060353010551,-0.0030450802456097846,0.02140167869298959,0.052370244356418384,0.07612199792114277
4258,ssp460,aerosol,2020,2066,-0.020339569095365384,-0.0011768238261516384,0.02429816299459775,0.056253379179805905,0.08193778998470715
4259,ssp460,aerosol,2020,2067,-0.01838293648438598,0.0004391026927911844,0.027184092303808693,0.060495266138221745,0.0870046566279559
4260,ssp460,aerosol,2020,2068,-0.01694436166462223,0.0019653204664221535,0.029977264162958317,0.06474875870964171,0.09240753533622302
4261,ssp460,aerosol,2020,2069,-0.016030901426934682,0.0035081449577777754,0.032663419886202805,0.06927739769997861,0.09949390147140669
4262,ssp460,aerosol,2020,2070,-0.014544515925420937,0.004785872031476383,0.03539504156279305,0.07357695862048177,0.1051451995416642
4263,ssp460,aerosol,2020,2071,-0.013558496701763454,0.006049978012348011,0.03829047741778524,0.07857068552407834,0.11138943264440225
4264,ssp460,aerosol,2020,2072,-0.012868255078240765,0.007805449908485596,0.04188521836828585,0.08401846212183979,0.11874766113496031
4265,ssp460,aerosol,2020,2073,-0.010673462498582963,0.009946689724879745,0.0457301941643784,0.08942033926443158,0.12572449842966882
4266,ssp460,aerosol,2020,2074,-0.008264491976109315,0.012300452380010807,0.04923017075852609,0.09490751504283962,0.13381834827083514
4267,ssp460,aerosol,2020,2075,-0.006144847404949955,0.014909280930890709,0.05352708895245706,0.10114584245738435,0.141106577597858
4268,ssp460,aerosol,2020,2076,-0.004276789220733466,0.01752623394022608,0.05750838024902527,0.10774667552915829,0.15044187852504373
4269,ssp460,aerosol,2020,2077,-0.002589379971358907,0.020200092914684477,0.06232932927197754,0.1145303996362423,0.15815391667231565
4270,ssp460,aerosol,2020,2078,-0.0011180394815573078,0.022798271729181474,0.067265605589101,0.12091105200878388,0.1688603963946329
4271,ssp460,aerosol,2020,2079,0.00029536085350736536,0.025169706839085055,0.0718165117319447,0.12852888634946152,0.17819624438810697
4272,ssp460,aerosol,2020,2080,0.0018802018817337467,0.027988682244219562,0.0765711614496487,0.13467475690276498,0.1872765786788124
4273,ssp460,aerosol,2020,2081,0.004406299068255941,0.030632408343498285,0.08103236927009405,0.14170660484480727,0.19625343203526602
4274,ssp460,aerosol,2020,2082,0.005912183554515905,0.03313527428909415,0.0853512886689507,0.148152044024696,0.20369001107805354
4275,ssp460,aerosol,2020,2083,0.00782952363587835,0.03580606850772711,0.08965897776408349,0.15441780956286624,0.21207400535681373
4276,ssp460,aerosol,2020,2084,0.009843113376762915,0.038353992276752694,0.09369868960145933,0.16082432585834566,0.21987651034120795
4277,ssp460,aerosol,2020,2085,0.010891668719690453,0.040689597539235726,0.09740154674073698,0.16812863368346323,0.2277443615330378
4278,ssp460,aerosol,2020,2086,0.011939015768216614,0.042888355911434174,0.10132410060680508,0.17442930931966383,0.23595153283069584
4279,ssp460,aerosol,2020,2087,0.013010778946104785,0.0452167466289895,0.10567277566116573,0.18034699631637854,0.24465027469536607
4280,ssp460,aerosol,2020,2088,0.01425087176821083,0.0472197862185271,0.109685942812638,0.18641215267604866,0.25320776561548275
4281,ssp460,aerosol,2020,2089,0.015506515343970101,0.049387985869867014,0.11373140104319313,0.19295191083427884,0.26182711370490447
4282,ssp460,aerosol,2020,2090,0.01682994506309812,0.05190687499133991,0.11764687131604235,0.1994427317368033,0.27037362600610276
4283,ssp460,aerosol,2020,2091,0.018142116604918757,0.05433886184594385,0.12131678481297148,0.20565463940730253,0.2786005979017613
4284,ssp460,aerosol,2020,2092,0.019186875623545423,0.05640980167598712,0.12480098329298484,0.21124415306975589,0.2857200454194533
4285,ssp460,aerosol,2020,2093,0.01985636781272957,0.05811123990140908,0.12840098099902786,0.21560572702081346,0.29195082855211263
4286,ssp460,aerosol,2020,2094,0.02052037934841611,0.060289825369057984,0.13117998079310733,0.22053966104275574,0.29916486914933366
4287,ssp460,aerosol,2020,2095,0.021332845600487677,0.06195809933054819,0.13378007061322328,0.2251022074027833,0.3064658186852759
4288,ssp460,aerosol,2020,2096,0.021779344076654897,0.06337541015276456,0.13662182131654688,0.22961740735223338,0.312893413053114
4289,ssp460,aerosol,2020,2097,0.022390712983028086,0.0648914321028134,0.13930487153044058,0.23379358467481576,0.3199339661358544
4290,ssp460,aerosol,2020,2098,0.02292625845347316,0.06631329851121348,0.14189491219588612,0.23777927378639804,0.32552225586645
4291,ssp460,aerosol,2020,2099,0.0237297415276303,0.06758505310553581,0.14478984775683656,0.24229820841608907,0.3306238056028247
4292,ssp460,aerosol,2020,2100,0.024402052563478806,0.06882629015786938,0.1471231458074791,0.24620919091457505,0.33596636774277244
4293,ssp460,bc_on_snow,2020,2020,0.0,0.0,0.0,0.0,0.0
4294,ssp460,bc_on_snow,2020,2021,-4.071477603253534e-05,0.000690006233503988,0.0018805174730933683,0.003320025550189856,0.004202232447169928
4295,ssp460,bc_on_snow,2020,2022,-7.442111769524444e-05,0.0012292389828724515,0.00335043262012813,0.00594098062693389,0.007585561814400288
4296,ssp460,bc_on_snow,2020,2023,-0.00010251515364778599,0.0016599124281850485,0.004497267435764396,0.00803113879460689,0.01029475075001097
4297,ssp460,bc_on_snow,2020,2024,-0.00012462957882251,0.0019979250810533244,0.00539006310722745,0.009725357210677785,0.01246295608601775
4298,ssp460,bc_on_snow,2020,2025,-0.00014237451951863944,0.0022987621384346645,0.006157390670562535,0.011161781954761895,0.014313729179001464
4299,ssp460,bc_on_snow,2020,2026,-0.00015728834176105227,0.0025163325610203734,0.006781603995992036,0.01230700395547668,0.015837586631619913
4300,ssp460,bc_on_snow,2020,2027,-0.00017021942206873995,0.0027154627660654373,0.007320000894041057,0.013288883236885747,0.017175834168930558
4301,ssp460,bc_on_snow,2020,2028,-0.00018167272596620844,0.0028755891350589822,0.007738949964328334,0.01417320524931962,0.018419276913011057
4302,ssp460,bc_on_snow,2020,2029,-0.0001920154773729085,0.0030116671044351315,0.008141250628820318,0.014890491480626303,0.01956253061691083
4303,ssp460,bc_on_snow,2020,2030,-0.00020151755136117418,0.0031304390358007873,0.008480493454677829,0.01554036513559816,0.020560703202588192
4304,ssp460,bc_on_snow,2020,2031,-0.00020965601147473456,0.003231093444175679,0.008752018314790444,0.016093042606930164,0.021376661483165766
4305,ssp460,bc_on_snow,2020,2032,-0.0002161414351362188,0.0033001965053082215,0.008974261282350238,0.016556416365953695,0.022049449340484625
4306,ssp460,bc_on_snow,2020,2033,-0.00022141007172500322,0.003362008664260854,0.009113114499115449,0.016861425656614432,0.022500107235581757
4307,ssp460,bc_on_snow,2020,2034,-0.0002257714274901622,0.003386089271629906,0.009246031083836481,0.017091292302755433,0.022873241468351218
4308,ssp460,bc_on_snow,2020,2035,-0.00022944791106533906,0.0034073404931643124,0.009304244904690284,0.01724959698725779,0.023158206727780812
4309,ssp460,bc_on_snow,2020,2036,-0.00023260124202266748,0.0034219616332480385,0.009365328512916715,0.017362586399963468,0.023379095550114345
4310,ssp460,bc_on_snow,2020,2037,-0.0002348516231736042,0.003428784365799773,0.009401279994166067,0.017413136150545457,0.023432786173017115
4311,ssp460,bc_on_snow,2020,2038,-0.0002355075402035833,0.003427840813844902,0.009404732463459076,0.017457270444382375,0.023452617107037353
4312,ssp460,bc_on_snow,2020,2039,-0.00023524196247581838,0.003438431598340621,0.00939270804886827,0.017444172373740397,0.023522994196518796
4313,ssp460,bc_on_snow,2020,2040,-0.00023478825381069156,0.0034275969844591004,0.009390366996636201,0.017440367144422816,0.02357447112607555
4314,ssp460,bc_on_snow,2020,2041,-0.00023242253973272396,0.0034080427690990956,0.00935663957921018,0.017360789603944608,0.02347789420129982
4315,ssp460,bc_on_snow,2020,2042,-0.00022729980596527532,0.003351039428685203,0.009262679529460138,0.01714282904290667,0.023418675685377897
4316,ssp460,bc_on_snow,2020,2043,-0.00022063819426532125,0.003288156234213169,0.009098122827007726,0.016808969769860457,0.023082757690289658
4317,ssp460,bc_on_snow,2020,2044,-0.0002128893437583823,0.0032006190198923612,0.008879284651420516,0.016424573350315948,0.022562462037686432
4318,ssp460,bc_on_snow,2020,2045,-0.00020436677021007374,0.0030990210581274135,0.008605710315610748,0.01606881013931546,0.022112914145152502
4319,ssp460,bc_on_snow,2020,2046,-0.00019592487733972592,0.0029914740556671315,0.008328565604795335,0.01568185376220299,0.021635774172222524
4320,ssp460,bc_on_snow,2020,2047,-0.00018920363183574373,0.0028509537288681397,0.008006685726579699,0.01522801186528147,0.021101609806226305
4321,ssp460,bc_on_snow,2020,2048,-0.0001808791702439638,0.0027245219404846387,0.007719383771530142,0.014676124444127954,0.020596484226311107
4322,ssp460,bc_on_snow,2020,2049,-0.00017226924380309144,0.002569242418349704,0.007402102112774589,0.014095761610659832,0.019930289602389982
4323,ssp460,bc_on_snow,2020,2050,-0.00016351677238604084,0.0024321677054910218,0.007053027264992018,0.013517020866998282,0.019331549284000358
4324,ssp460,bc_on_snow,2020,2051,-0.00015322199865308573,0.0022744701920035305,0.006644085575123304,0.012904925945883425,0.01858145909751022
4325,ssp460,bc_on_snow,2020,2052,-0.00014070589416221842,0.002076815375554979,0.006226703259306632,0.012176088530898986,0.01773972849616996
4326,ssp460,bc_on_snow,2020,2053,-0.000128202810541511,0.0018710052738334947,0.005704518810455195,0.011342972350220401,0.016746203315800283
4327,ssp460,bc_on_snow,2020,2054,-0.00011841673057024754,0.0016847427710045793,0.00513217649822395,0.01054418321442312,0.01574022581896432
4328,ssp460,bc_on_snow,2020,2055,-0.00010804419940630956,0.0014595304046484347,0.004538700747228619,0.009740155375563928,0.014563692224064213
4329,ssp460,bc_on_snow,2020,2056,-0.00012446630933973243,0.0011823190140085016,0.003957109348579513,0.008886103922780641,0.01343365373414249
4330,ssp460,bc_on_snow,2020,2057,-0.00015136782451321542,0.0008723541280154555,0.0033406833659568314,0.008002421823843777,0.012386046451785
4331,ssp460,bc_on_snow,2020,2058,-0.000300739178034215,0.0005198171213208758,0.002765490497199874,0.0070521833255806675,0.011348952227062973
4332,ssp460,bc_on_snow,2020,2059,-0.0004923074128404092,0.0002242791274379296,0.002081807037232375,0.00611879255526186,0.010405760032528463
4333,ssp460,bc_on_snow,2020,2060,-0.0009745688897688341,-3.5681863159009463e-05,0.0015029190187079156,0.0052599986506822564,0.009443571955379003
4334,ssp460,bc_on_snow,2020,2061,-0.0015728273803958803,-0.0004208669372058349,0.0008868161522541662,0.004299629914905499,0.008456438215137427
4335,ssp460,bc_on_snow,2020,2062,-0.002396986858839955,-0.0010127484616783366,0.0003847370730762911,0.003481551550158777,0.007518789048845638
4336,ssp460,bc_on_snow,2020,2063,-0.00329269916452537,-0.0016970328924444812,9.102484623824125e-07,0.0027094257462657546,0.006401353708247857
4337,ssp460,bc_on_snow,2020,2064,-0.004407853056654165,-0.002431871311459828,-0.0003739220184106884,0.001961995825564422,0.005471967007785402
4338,ssp460,bc_on_snow,2020,2065,-0.00547078902096092,-0.003294105441710462,-0.0007893971397376909,0.0014034078880314294,0.004469461471579849
4339,ssp460,bc_on_snow,2020,2066,-0.006693111633843074,-0.004190301763622059,-0.0013163683868400167,0.0008105993634847587,0.003582502739237989
4340,ssp460,bc_on_snow,2020,2067,-0.007924574388446803,-0.005129365615354748,-0.0018277024091628569,0.00037276756279714724,0.002851950115649112
4341,ssp460,bc_on_snow,2020,2068,-0.009142084720452059,-0.006141947458511288,-0.002382676216874824,0.00011406105841010654,0.0022652875292479262
4342,ssp460,bc_on_snow,2020,2069,-0.010314732862338393,-0.007154660525763754,-0.003003945623359705,-8.794522762721962e-05,0.0017337918931976217
4343,ssp460,bc_on_snow,2020,2070,-0.011582992018509541,-0.008208834237442054,-0.0036536560218050074,-0.0003552521801148689,0.0014317061587888686
4344,ssp460,bc_on_snow,2020,2071,-0.01275170107721415,-0.009230490878434425,-0.004261047532608142,-0.0006418640981033175,0.0011399503672311776
4345,ssp460,bc_on_snow,2020,2072,-0.014156891428084118,-0.010310434664441655,-0.004876935266693305,-0.0008695870206701528,0.0009527904103769009
4346,ssp460,bc_on_snow,2020,2073,-0.015481962778919377,-0.011442424291208626,-0.00555165813628844,-0.0011592113401512716,0.0008355241372128396
4347,ssp460,bc_on_snow,2020,2074,-0.016869973503794357,-0.012483323838401911,-0.0062401111324099645,-0.001528705736729554,0.000718628549981124
